OSM_ID;type;lat;lon;addr:postcode;addr:street;addr:housenumber;amenity;name;opening_hours;cuisine
480274132;node;47.3935843;8.5296761;8037;Nordbrücke;4;restaurant;The Artisan;;international
480320546;node;47.3645425;8.520783;8045;Uetlibergstrasse;22;restaurant;Chez Nhan;"Mo-Fr 10:00-14:30,17:30-23:00, Sa 17:00-23:00; Aug 1 off";vietnamese
480320548;node;47.3606785;8.5179538;;;;restaurant;Vietnam;Mo-Fr 11:00-14:00, Sa 12:00-15:00, Mo-Sa 17:00-22:00;vietnamese
480320551;node;47.3616035;8.5180157;;;;restaurant;Utoburg;Mo-Fr 09:00-14:30, 18:00-22:00;regional
480352081;node;47.402817;8.5355605;;;;restaurant;Fallender Brunnenhof;;
481443837;node;47.3752579;8.4845435;;;;pub;Treichle Bar;;
481443853;node;47.3780992;8.4829214;8047;Untermoosstrasse;1;restaurant;Pizzeria Untermoos;"Mo off; Tu-Su 11:00-23:00";
481443889;node;47.3750359;8.4841815;8047;Albisriederstrasse;379;restaurant;Zum Weissen Rössli;"Mo 11:30-14:00,17:00-22:00; We-Fr 11:30-14:00,17:00-23:00; Sa 16:00-23:00; Su 11:00-21:00; Tu off";swiss
482762339;node;47.414347;8.5401427;8050;Max-Bill-Platz;13;cafe;Café Max-Bill;"Mo-Fr 07:00-15:00; Sa 07:00-17:00; Su 08:00-17:00";
482763846;node;47.4135291;8.5387892;8050;Binzmühlestrasse;104;restaurant;Hong-Kong Food Paradise;Mo-Fr 10:30-14:30,17:30-22:00;asian
485617147;node;47.3605646;8.552482;;;;cafe;Escoffier;;
485617148;node;47.3602524;8.5521363;8008;Seefeldstrasse;88;restaurant;Stripped Pizza;"Mo-Th 07:00-23:00; Fr-Sa 07:00-24:00; Su 10:00-22:00";pizza
488483086;node;47.3938594;8.5311096;8037;Rütschistrasse;29;restaurant;New Avataar;"Mo-Fr 11:30-13:30,18:00-22:00; Sa 11:30-14:00,17:30-22:00; Su 11:30-14:00,17:00-21:00";indian
495576109;node;47.375227;8.5260558;8004;;;pub;Xenix Bar;;
495578681;node;47.372707;8.519818;8003;Stationsstrasse;7;restaurant;Zum Guten Glück;;
501963289;node;47.3664563;8.5476202;8001;Gottfried-Keller-Strasse;7;fast_food;McDonald's;"Mo-We 07:00-02:00; Th 07:00-04:00; Fr 07:00-06:00; Sa 09:00-06:00; Su 09:00-02:00";burger
503668298;node;47.3772107;8.5229952;;;;cafe;Kafi für Dich;;
503707638;node;47.3822104;8.4838926;;Altstetterstrasse;223;restaurant;Restaurant Sonne Libanon;Tu-Fr 09:30-14:30, Mo-Su 17:00-24:00;lebanese
504484427;node;47.3779179;8.5160184;8004;Kochstrasse;2;restaurant;Café Boy;Mo-Fr 11:30-15:00, 18:00-24:00;regional
504487282;node;47.3857427;8.539683;;;;fast_food;The Lemon Grass;;asian
513174124;node;47.4090339;8.5450649;8050;Franklinstrasse;11;fast_food;Silberkugel;"Mo-Fr 06:15-20:00; Sa 06:15-17:00; Su off";burger
524694886;node;47.3963892;8.4823067;;;;restaurant;Villa Grillhaus;;
539091284;node;47.3930337;8.5197395;;;;cafe;Kafi Tintefisch;"Mo-Fr 11:00-18:00, Sa-Su 14:00-18:00; May-Nov Mo-Fr 11:00-19:00, May-Nov Sa-Su 14:00-19:00; PH 14:00-18:00, May-Nov PH 14:00-19:00";
552929127;node;47.3832538;8.5416447;;;;restaurant;Drei Stuben;"Tu-Fr 11:00-14:30,17:00-23:00; Sa 17:00-0:00";swiss
552932425;node;47.383118;8.5413332;8006;Stampfenbachstrasse;102;restaurant;Valento;;italian
560519073;node;47.3737813;8.5434837;;;;pub;DoubleU Bar;;
560519078;node;47.3745643;8.5432628;8001;Limmatquai;98;cafe;Marea;;"nachos;kuchen;oliven"
565524652;node;47.3933532;8.5243031;;Wipkingerweg;2;fast_food;Fresh Orient;"10:00-22:00; Fr 11:00-23:30, Sa 11:00-23:30, Su 11:00-22:30";"indian;kebab;pizza"
567132770;node;47.3801255;8.5374525;8005;Limmatstrasse;5;cafe;Starbucks;"Mo-Sa 06:00-21:00; Su 08:00-21:00";coffee_shop
573390554;node;47.3681056;8.5358071;8002;Bleicherweg;30;cafe;Starbucks;"Mo-Fr 06:00-19:00; Sa 08:00-18:00; Su 09:30-18:00";coffee_shop
582222469;node;47.3781646;8.5109337;8004;Badenerstrasse;344;restaurant;Hardhof;"Mo-Fr 11:00-24:00; Sa 17:00-24:00; Su 17:00-23:00";regional
582223621;node;47.3785692;8.510073;;;;pub;Flora Bar;22:00-02:00;
582224476;node;47.3752738;8.5175909;;;;pub;Meyer's;"Mo-Fr 19:00-04:00; Sa-Su 20:00-04:00";
582227558;node;47.3752564;8.5132591;8003;Zurlindenstrasse;231;cafe;Kafi Dihei;"Mo-Fr 08:30-22:00; Sa-Su 09:00-18:00; Tu closed";
582255607;node;47.3725479;8.5239768;8004;Ankerstrasse;6;pub;SI O NO;;
582263740;node;47.3787873;8.5288027;8004;Tellstrasse;19;pub;Total Bar;;
582264861;node;47.3804729;8.5270494;8004;Neufrankengasse;15;pub;Mars Bar;;
582265531;node;47.3787576;8.5270372;8004;Langstrasse;103;restaurant;Gambrinus;"Mo-Fr 09:00-24:00; Sa-Su 10:00-24:00";regional
582819804;node;47.3851076;8.5314772;8005;Limmatplatz;7;cafe;Café Lang;"Mo-Th 08:00-23:00; Fr 08:00-24:00; Sa 09:00-18:00; Su 10:00-17:00";
582820194;node;47.3763651;8.5333164;8004;Militärstrasse;12;pub;Hafenkneipe;Mo-We 16:00-24:00, Th 16:00-01:00, Fr 16:00-02:00, Sa 20:00-02:00;
594103804;node;47.3307586;8.5155905;;;;restaurant;La Perla Del Sud;"Tu-Fr 11:00-14:00,17:30-22:00; Sa,Su 17:30-22:00";italian
595136362;node;47.3730935;8.534363;8001;Löwenstrasse;1;cafe;Babu's Bakery & Coffeehouse;"Mo-Fr 07:00-17:00; Su 09:00-17:00; Sa 08:00-18:00";
613673788;node;47.3906381;8.4889121;;;;pub;kibar;;
613673924;node;47.3906861;8.4887363;;Hohlstrasse;561;restaurant;Akara‘s;;"kebab;pizza;turkish"
613703202;node;47.3878129;8.4868415;8048;Altstetterstrasse;147;fast_food;Big Baba's;;
613703877;node;47.387399;8.4854595;8048;Lindenplatz;5;restaurant;Brasserie Spirgarten;"Mo-Sa 07:00-22:00; Su,PH 08:00-21:00";
614443208;node;47.3831612;8.5001075;;;;pub;Satay Bar;;
616972764;node;47.3746906;8.5434991;8001;Schmidgasse;6;pub;Babalu Zürich;;
617327415;node;47.3831915;8.5000558;8048;Badenerstrasse;530;restaurant;Restaurant Singapore;Mo-Su 11:00-02:00;asian
632531324;node;47.3752173;8.5447395;;Zähringerstrasse;24;restaurant;Zhong Hua;"Mo-Fr 11:30-22:00; Sa,Su 17:00-22:00";chinese
632545305;node;47.3791435;8.545208;8001;Leonhardstrasse;1;restaurant;Restaurant Bocuci: Bottega & Cucina;"Tu-Fr 11:30-14:30,18:00-23:30; Sa 18:00-23:30; Su-Mo off";italian
632553574;node;47.3799672;8.5469246;8006;Haldenbachstrasse;3;restaurant;Restaurant Haldenbach;"Mo-Fr 08:30-24:00; Sa 18:00-24:00; Su off";regional
632562120;node;47.38053;8.5479785;;;;fast_food;Züri Bistro;Mo-Su 10:00-22:00;kebab
632562127;node;47.3805744;8.5483371;8006;Universitätstrasse;40;restaurant;Ristorante Al Forno da Angelo;"Mo-Fr 11:30-14:00,18:00-23:00; Sa 18:00-23:00; Su off";italian
633584154;node;47.3784731;8.547949;8006;Universitätstrasse;11;fast_food;Domino's;"Mo-Th 11:00-13:30, 17:00-23:00; Fr 11:00-13:30, 17:00-24:00; Sa 11:00-22:00; Su 11:00-23:00";pizza
633584160;node;47.3782514;8.5479609;8006;Universitätstrasse;9;cafe;Café Oberstrass;"Mo-Fr 07:00-17:00; Sa 08:00-14:00; Su off";
633584181;node;47.3786854;8.547952;;Universitätstrasse;15;restaurant;Hot Pasta;Mo-Fr 11:00-24:00;italian
633584200;node;47.3790827;8.5478805;;;;pub;The Alehouse Palmhof;"Mo-Fr 10:00-24:00; Sa 11:30-24:00; Su 11:30-22:00";american
633584224;node;47.3796283;8.5479597;8006;Universitätstrasse;31;fast_food;Lemon Grass;Mo-Fr 11:00-15:30;thai
633601362;node;47.3726776;8.5436817;;Niederdorfstrasse;1;cafe;Henrici;;
637840703;node;47.3740086;8.5444869;;Mühlegasse;22;restaurant;Wien Zeile;;
637840706;node;47.3742828;8.5444638;;Mühlegasse;15;cafe;Predigerhof;;
638966009;node;47.3735273;8.5430124;8001;Limmatquai;82;restaurant;Bianchi;"Mo-Sa 11:30-23:30; Su 11:30-22:30";fish
638966013;node;47.3734009;8.5434614;;Hirschengasse;6;restaurant;Weinschenke;Mo-Sa 16:30-24:00;
638966018;node;47.3733831;8.5436343;;;;restaurant;Simon's Steakhouse;;steak_house
638966087;node;47.3733914;8.5440513;8001;Spitalgasse;2;cafe;Colibri;;
638984360;node;47.372579;8.5433042;8001;Stüssihofstatt;3;restaurant;Blue Monkey;"Mo-Fr 11:30-14:00, 18:00-24:00; Sa 18:00-24:00; Su 18:00-23:00";thai
638984434;node;47.3731853;8.5446831;;;;restaurant;Madrid;;regional
639029571;node;47.3722957;8.544277;;Rindermarkt;6;pub;Oliver Twist Pub;"Mo-Sa 12:00-24:00; Su 13:00-24:00";
639029597;node;47.3724834;8.5433829;8001;Stüssihofstatt;15;restaurant;The Butcher;"Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 12:00-22:00";burger
639029708;node;47.3724243;8.5452101;;;;restaurant;Bauern Schänke;"Mo-Fr 11:30-14:30,18:00-24:00; Sa 18:00-24:00; Su off";regional
639143271;node;47.4040525;8.5717554;8051;Winterthurerstrasse;519;restaurant;Restaurant Gasthof Hirschen;Mo-Sa 10:00-23:00;
639144244;node;47.4052643;8.5710094;;;;pub;Saatlen Pub;Mo-Th 14:00-24:00, Fr,Sa 14:00-02:00, Su 14:00-23:00;
648918654;node;47.3689525;8.5384389;8001;Bleicherweg;1a;restaurant;Coco Grill & Bar;"Mo-Fr 11:00-14:30,17:00-24:00; Sa 17:30-00:30";regional
648956167;node;47.3672271;8.5341088;8002;Tödistrasse;46;fast_food;spectaturs;;sandwich
648956173;node;47.3702331;8.5328922;8001;Selnaustrasse;16;restaurant;Nagasui;"Mo-Fr 11:00-15:00,18:00-22:00; Sa 18:00-23:00; PH closed";asian
648956176;node;47.3682598;8.536332;8002;Bleicherweg;18;cafe;Nocciolina;;
649339443;node;47.3915497;8.4884573;8048;Altstetterplatz;11;cafe;Caffè Spettacolo;"Mo-Fr 05:00-19:00; Sa,Su 07:00-19:00";
651272493;node;47.3751657;8.5180665;8003;Badenerstrasse;213;fast_food;Pizza Kebab Lochergut;;
651504006;node;47.3902919;8.5172402;;;;restaurant;Angkor;"Mo-Fr 11:30-14:00, 18:00-23:00; Sa 18:00-23:00; Su 18:00-22:00";asian
656327537;node;47.374778;8.543543;;;;restaurant;toscano;;
656327546;node;47.3745675;8.543731;;;;restaurant;friskfisk.ch;;
656327626;node;47.3749804;8.5445108;8001;Zähringerstrasse;21;restaurant;Walliser Keller;"Mo-Fr 11:30-13:15, 17:00-23:00; Sa 17:00-23:00";regional
656327772;node;47.3747617;8.5447832;;Zähringerstrasse;16;restaurant;Raclette Stube;"Mo-Fr 17:30-18:00+; Sa,Su 13:00-18:00+";
656327806;node;47.3754711;8.5447223;8001;Zähringerstrasse;28;fast_food;Holy Cow!;"Mo-We 11:00-22:00; Th-Sa 11:00-23:00; Su 11:00-22:00";"burger;salad"
656508776;node;47.3773121;8.5277904;8004;Brauerstrasse;15;restaurant;The Bite;"Tu-Th 11:30-13:30, 18:00-22:00; Fr 11:30-13:30, 18:00-22:30; Sa 18:00-22:30";burger
656516103;node;47.3755766;8.5271252;8004;Stauffacherstrasse;60;restaurant;Volkshaus;"Mo-We 08:00-23:30; Th,Fr 08:00-01:00, Sa 09:00-01:00, Su 10:00-23:30";
656535507;node;47.3797785;8.5267227;;Sihlhallenstrasse;11;pub;Amazonia Bar;Mo-Th 09:00-02:00, Fr-Su 09:00-05:00;
656594544;node;47.379249;8.5273521;;;;pub;Memphis Bar & Lounge;We 19:00-02:00, Th 21:00-04:00, Fr-Sa 18:00-06:00;
656628375;node;47.3770799;8.5274993;8004;Hohlstrasse;18;restaurant;Tavtai;;
656634583;node;47.378232;8.5272796;;;;fast_food;Piranha;;
656634932;node;47.3769346;8.5272308;;Hohlstrasse;25;fast_food;Biergarten;;
656643167;node;47.376537;8.5282242;;Ankerstrasse;119;cafe;Kiosk Semal;;
656646048;node;47.376328;8.527878;8004;Ankerstrasse;113;restaurant;Brasserie Café de Paris;"Mo-Fr 11:30-14:30,18:00-23:00; Sa 18:00-23:00";
656649586;node;47.3774342;8.5265204;;;;cafe;Green Mango Internet Cafe Bar;;
656649674;node;47.3770439;8.5287783;8004;Brauerstrasse;4;restaurant;Ach'i;"Mo-Fr 11:00-14:30, 18:00-22:00; Sa 12:00-22:00; Su 17:00-22:00";asian
656654442;node;47.3769262;8.5284802;;Brauerstrasse;3;restaurant;Thai-Food-Corner;;
656699893;node;47.3779077;8.5270821;8004;Brauerstrasse;42;restaurant;Stubä;;
656703086;node;47.3765636;8.5290029;;Zeughausstrasse;67;restaurant;Trübli Bar;;
656719956;node;47.3774661;8.5279076;;Brauerstrasse;26;restaurant;Brauerhof;;
656754116;node;47.3747605;8.5246725;8004;Langstrasse;10;pub;Schwarzes Schaf;Tu-Fr 11:30-14:00,17:00-24:00, Sa 10:00-24:00, Su 10:00-15:00;
656765445;node;47.3775725;8.5257388;;Hohlstrasse;49;restaurant;Schweizer Weinstube;;
656824967;node;47.3784958;8.5271796;;Dienerstrasse;40;restaurant;Schweizerdegen El Papi;;
660560664;node;47.3779515;8.5106961;;;;fast_food;Züri Bistro;;"kebab;pizza;turkish"
678823118;node;47.4148932;8.5394998;8050;Ellen-Widmann-Weg;6;restaurant;Namaste;"Mo-Fr 11:30-14:00,17:00-22:30; Tu off; Sa-Su 17:00-22:30,11:30-13:30";indian
683404164;node;47.3870494;8.5243741;8005;Viaduktstrasse;37;cafe;Ambrosi Coffee Bar;"Mo-Th 08:00-24:00; Fr 08:00-02:00; Sa 10:00-02:00; Su 10:00-22:00";
693318630;node;47.3763464;8.5402167;;Schützengasse;4;cafe;Oskar Kowalski;"Tu-We 11:00-23:00; Th-Sa 11:00-24:00; Sa 11:00-24:00";
693318631;node;47.3763866;8.540071;8001;Schützengasse;12;pub;D-Vino;"Mo-Fr 07:00-24:00; Sa 11:00-24:00; Su 10:00-23:00";
693318633;node;47.3768277;8.5395824;8001;Bahnhofstrasse;93;cafe;ViCafe;"Mo-Fr 06:30-18:00; Sa 07:30-18:00; Su 09:00-18:00";
693318643;node;47.3765411;8.5394487;8001;Bahnhofstrasse;89;cafe;Bachmann;"Mo-Fr 06:45-20:00; Sa 07:00-20:00; Su 10:00-18:00; PH closed";
693318662;node;47.3767615;8.5401477;8001;Bahnhofplatz;6;cafe;Starbucks;"Mo-Th 05:45-22:30; Fr 05:45-23:00; Sa 07:00-23:30; Su 09:00-22:00";coffee_shop
694632572;node;47.4044975;8.5739059;8051;Winterthurerstrasse;539;fast_food;Rodi Take Away;;"kebab;pizza"
699587305;node;47.3925569;8.5308196;8037;Nordstrasse;199;restaurant;Ototo - Sushi Dining;"Mo 18:00-23:00; Tu-Fr 11:30-14:30, 17:30-23:00; Sa 17:30-23:00";japanese
700787608;node;47.414823;8.5457621;8050;Schaffhauserstrasse;410;restaurant;Indian Palace;"Mo-Fr 10:30-14:30,17:30-22:30; Sa-Su 17:30-22:30, PH 17:00-22:00";indian
703215222;node;47.3799445;8.5432644;;Stampfenbachstrasse;40;restaurant;Ora Thai;;thai
703215583;node;47.3797772;8.5433558;;Stampfenbachstrasse;38;restaurant;Casa Ferlin;Mo-Fr 11:30-14:00, 18:30-22:00;italian
703232270;node;47.3594111;8.5294544;8002;Gablerstrasse;20;cafe;Treffcafé;"Mo-Th 14:30-18:00; Fr,Su 14:30-18:30";
721046173;node;47.3874963;8.5272804;8005;Limmatstrasse;127;restaurant;Limmathof;"Mo-Fr 09:00-23:00; Sa 16:00-23:00";
721046177;node;47.3871627;8.528489;8005;Fabrikstrasse;12;restaurant;Alpenrose;"Tu-Fr 11:00-23:00; Sa 17:00-23:30; Su 17:00-22:00";
721046235;node;47.3863348;8.5290357;8005;Limmatstrasse;189;restaurant;a fatt;"Sa,Su 11:00-22:00; We-Fr 11:00-14:00,17:00-22:00; Mo,Tu off";malaysian
725764696;node;47.3847107;8.5321502;;;;cafe;Caffetteria am Limmatplatz;Mo-Fr 05:30-18:30, Sa 06:30-16:30;
725764716;node;47.3832551;8.5332337;;;;restaurant;Urban Fork;Sa,Su 10:00-14:00;
725764771;node;47.3821082;8.5356474;8005;Baumgasse;10;restaurant;Püente;Tu-Sa 18:00-23:00;peruvian
725765073;node;47.3842264;8.5319218;;;;restaurant;Millennium;"Fr,Sa 00:00+; Su-Th 07:30-24:00+";pizza
737145375;node;47.3787172;8.5233543;8004;Feldstrasse;98;restaurant;marktküche;"Tu-Fr 11:30-14:00,17:30-23:30; Sa 17:00-23:30";
739966964;node;47.3714586;8.5378013;8001;Bahnhofstrasse;41;restaurant;Carlton;Mo-Th 11:00-24:00, Fr 11:00-01:00, Sa 11:00-02:00;"international;steak_house"
760294460;node;47.3927374;8.5246559;;;;cafe;Röschibach;"Mo-Fr 06:00-06:30; Sa 07:30-17:00";
765803862;node;47.3648163;8.5536721;8008;Kreuzplatz;22;cafe;Starbucks;"Sa 08:00-17:30; Su 10:00-17:30; Mo-Fr 07:00-18:00";coffee_shop
766705799;node;47.4136892;8.5410753;8050;Sophie-Taeuber-Strasse;4;restaurant;Coop Restaurant;Mo-Sa 07:30-20:00;
767201732;node;47.3760747;8.5466029;;;;cafe;Einstein & Zweistein;Mo-Fr 07:00-18:30;
792593919;node;47.3901801;8.5400652;;;;restaurant;La Casa;;pizza
792593930;node;47.3847859;8.5431484;;;;cafe;Sorell Rex;"Mo-Fr 06:30-10:00; Sa 07:30-11:00";breakfast
792594129;node;47.3905675;8.5394452;;;;restaurant;Arctika;Tu-Sa 08:00-22:00;
798286863;node;47.3686849;8.5359289;;;;cafe;Solino;;
803245796;node;47.3791312;8.5250934;8004;Nietengasse;1;restaurant;Gamper;"We 12:00-14:00, 18:00-22:00; Tu 12:00-14:00, 18:00-23:00; Fr 12:00-14:00, 17:00-24:00; Sa 16:00-24:00";
803245834;node;47.3790069;8.5249463;8004;Brauerstrasse;74;restaurant;Zaatar;"Mo-Fr 11:45-14:00, 18:30-24:00; Sa 18:30-24:00";lebanese
808458794;node;47.3750304;8.524534;8004;Langstrasse;13;restaurant;Peking Garden;"Mo-We,Su 11:00-24:00; Th-Sa 11:00-26:00";chinese
808458835;node;47.3758647;8.5251128;8004;Langstrasse;35;restaurant;Celia;"Mo-Sa 11:30-24:00; Su 17:00-24:00";italian
813914243;node;47.3767368;8.5207415;8004;Kanzleistrasse;121;restaurant;Pergola;;
813914380;node;47.3771472;8.5202111;8004;Kanzleistrasse;26;restaurant;Brera;"Tu-Sa 18:00-24:00; Su 18:00-24:00";italian
822547553;node;47.4164428;8.5458953;;;;cafe;Café Plaza;Sa 9:00-12:00;
845099491;node;47.4048648;8.5379355;;;;restaurant;Kiosk / Restaurant;;
848938879;node;47.3794266;8.5237792;;;;restaurant;Werkhof;;regional
848938980;node;47.3745663;8.5245378;8004;Langstrasse;6;restaurant;Burgermeister;Mo-Sa 11:00-23:00, Su 12:00-21:30;burger
848938990;node;47.3752425;8.5250339;8004;Langstrasse;20;restaurant;SO Pizza;"Mo-We 12:00-14:00,19:00-23:00; Th-Fr 12:00-14:00,19:00-01:00; Sa 19:00-01:00";pizza
848939013;node;47.3742067;8.5233555;8004;Badenerstrasse;125;restaurant;Queen Idia African Restaurant;"Mo-Th 11:00-23:00; Fr-Sa 11:00-02:00; Su 15:00-22:00";african
849582952;node;47.3737299;8.5218676;8004;Elisabethenstrasse;28;restaurant;The Caribbean Restaurant;;
855341140;node;47.3738096;8.526028;8004;Badenerstrasse;85;fast_food;Les délices d'orient;;lebanese
864928701;node;47.377332;8.498589;;;;cafe;Cafe Letzistübli;"Mo-Fr 06:00-18:00; Sa 07:30-13:00";
866538630;node;47.3920571;8.5391006;8006;Hotzestrasse;65;cafe;Sprössling;;"cafe;salad;sandwich"
866541138;node;47.3921165;8.5386272;8057;Schaffhauserstrasse;57;cafe;Café Frieda;"Mo-Fr 06:00-19:00; Sa 06:00-18:00; Su 08:00-14:00";
869269142;node;47.3765989;8.5256184;;;;cafe;Treff-Point Kiosk;;
869977914;node;47.3734849;8.5287165;8004;Stauffacherstrasse;31;restaurant;Molino;Mo-Su 10:00-23:00;pizza
876086417;node;47.3695261;8.520351;8003;Zurlindenstrasse;59;fast_food;Wiedikon Point;;kebab
890983520;node;47.3737975;8.5274539;;Kanzleistrasse;15;restaurant;Ichizen;"Mo-Fr 11:30-14:00,18:30-22:30; Sa 18:00-22:30; PH off";japanese
890983644;node;47.3736685;8.5280227;;;;restaurant;Ristorante Cooperativo;Mo-Su 17:30-22:00, Mo-Fr 10:30-14:00;italian
893293243;node;47.372784;8.546731;;;;cafe;Cafe Neumärt;"Mo-Th 06:00-18:00; Fr 06:00-17:00; Sa 07:00-12:30; Su off";
894788899;node;47.3716921;8.5446644;8001;Obere Zäune;19;restaurant;Hôtel Bourbon;"Mo-Th 11:00-00:00; Fr 11:00-25:00; Sa 12:00-25:00; Su off";
895750299;node;47.3705962;8.5438655;;;;restaurant;Le Dézaley Restaurant Vaudois;Mo-Sa 11:30-14:00,18:00-23:00;regional
895750430;node;47.3710755;8.5433622;;;;restaurant;Style Thai;;thai
901065838;node;47.3588664;8.5300519;;;;cafe;Café Museum Rietberg;Tu,Th-Su 10:00-17:00, We 10:00-20:00;
906855932;node;47.371777;8.5159292;;;;restaurant;La Côte;;
907598510;node;47.3700945;8.5491025;8001;Rämistrasse;32;restaurant;Santa Lucia;Mo-Su 11:30-23:30;"pizza;italian"
914702966;node;47.3746589;8.5290969;8004;Bäckerstrasse;31;restaurant;Don Leone;;"italian;pizza"
914703029;node;47.3757244;8.5292515;;Rotwandstrasse;62;restaurant;Convivio;Tu-Sa 18:30+;italian
914703086;node;47.375334;8.5286575;;Rotwandstrasse;48;restaurant;Accademia del Gusto;"Mo-Fr 11:30-15:00,18:30-24:00; Sa 18:00-24:00";italian
914703113;node;47.3749705;8.5289242;8004;Bäckerstrasse;37;restaurant;Teoh;;asian
914703134;node;47.3751694;8.528416;8004;Rotwandstrasse;42;restaurant;D'Aurora;"Mo-Fr 11:30-15:00, 18:30+; Sa 18:00+";italian
914703174;node;47.3754803;8.5284806;8004;Rotwandstrasse;49;restaurant;Osteria Santo Bevitore;"Mo-Fr 11:30-14:00,18:00-23:00; Sa 18:00-23:45";italian
914812540;node;47.3742016;8.5307896;;;;restaurant;Meat Me;;steak_house
914812549;node;47.3743454;8.5295536;;Bäckerstrasse;19;restaurant;Sweet Basil;"Mo-Th 11:00-14:00,18:30-23:00;Fr 11:30-14:30,18:00-23:30;Sa 18:00-23:30;PH closed";asian
914812583;node;47.3743607;8.5306073;8004;Müllerstrasse;23;restaurant;Real;"Mo-Fr 11:00-24:00; Sa 18:00-24:00";spanish
914812684;node;47.3746892;8.5294759;8004;Bäckerstrasse;30;restaurant;Akaraka;"Mo-Fr 11:30-14:00,18:00-23:00; Sa 18:00-23:30";korean
914812701;node;47.3746456;8.5302307;8004;Müllerstrasse;31;restaurant;Bibim Shack;"Mo-Th 11:00-14:00, 17:30-22:30; Sa 17:30-23:00; Fr 11:00-14:00, 17:30-23:00";koren
916616151;node;47.3682948;8.5459868;8001;Oberdorfstrasse;2;restaurant;Tschingg;Mo-Th 08:00-22:00, Fr 08:00-23:00, Sa 09:00-23:00;pasta
916945115;node;47.3685477;8.545612;;;;pub;Wüste;"Mo-Th 17:00-23:30; Fr 17:00-01:00; Sa 14:00-01:30; Su 15:30-22:00";
920508401;node;47.3771144;8.5281687;8004;Brauerstrasse;9;restaurant;Ah-Hua;;asian
928025623;node;47.4067404;8.5507215;8050;Schwamendingenstrasse;48;restaurant;Schnitzelhuus Oerlikon;Mo-Fr 11:30-14:00,17:30-23:00, Sa 17:30-23:00;Schnitzel
941642881;node;47.4073905;8.5498029;8050;Schwamendingenstrasse;37;restaurant;Restaurant Dorflinde;"Mo-Fr 06:00-19:00; Sa 07:00-17:00";
943875479;node;47.3832878;8.548393;8006;Universitätstrasse;88;cafe;Hausammann;"Mo-Fr 06:00-19:00; Sa 06:00-17:00; Su 08:00-17:00";
973933405;node;47.3855243;8.5312041;8005;Limmatstrasse;152;restaurant;Migros Restaurant;"Mo-Sa 11:00-14:00; PH off";international
976460127;node;47.3746447;8.4845452;8047;Püntstrasse;12;cafe;St. Jakob Beck;"Mo-Fr 06:30-18:00; Sa 06:30-16:00";
983601215;node;47.3762153;8.5400686;;Schützengasse;7;restaurant;Palette;"Mo-We 07:00-23:00; Th-Fr 07:00-24:00; Sa 08:00-24:00, Su 08:00-17:00";
983601220;node;47.3720914;8.533987;8001;Talstrasse;83;restaurant;Long Huang;Mo-Sa 11:00-23:00;asian
988621785;node;47.3819687;8.53053;8005;Neugasse;33;cafe;Café Noir;"Mo-Fr 07:00-19:00; Sa 09:00-18:00";
988651681;node;47.380844;8.5347582;;;;fast_food;Libanon il-Achdar;;lebanese
988652370;node;47.3807368;8.5345758;;Hafnerstrasse;;restaurant;Yoshino;"Mo 18:00-22:30; Tu-Fr 11:00-14:00,18:15-23:00; Sa 18:00-23:00";japanese
988652775;node;47.3808903;8.5352061;8005;Konradstrasse;39;cafe;Konrad 39;"Mo-Fr 06:30-10:00; Sa-Su 07:00-11:00";
988655652;node;47.3811064;8.5336844;8005;Josefstrasse;28;fast_food;Il Pentagramma;;sandwich
999999773;node;47.3664958;8.5341151;8002;Bleicherweg;33;fast_food;Silberkugel;"Mo-We 07:00-20:00; Th-Fr 07:00-22:00; Sa 11:00-22:00";burger
1004502002;node;47.4034424;8.5471665;8057;Berninastrasse;43;restaurant;Smeiley's;;
1016012577;node;47.3764802;8.5252621;8004;Stauffacherstrasse;101;restaurant;Pho 50;"Mo-Fr 10:30-14:30, Mo-Su 17:00-22:00; PH 17:00-22:00";vietnamese
1024029494;node;47.4090648;8.5457225;;;;fast_food;Toros Imbiss;;"kebab;turkish"
1024090989;node;47.4024817;8.547717;;;;fast_food;poh Saigon Take Away;Mo-Fr 11:00-14:00;thai
1024107477;node;47.4091404;8.5449113;8050;Franklinstrasse;17;fast_food;Domino's;"Mo-Th 11:00-13:30, 17:00-23:00; Fr 11:00-13:30, 17:00-24:00; Sa 11:00-24:00; Su 11:00-23:00";pizza
1024107488;node;47.4090175;8.5457746;;;;restaurant;House of Mezze;;lebanese
1035744153;node;47.3760618;8.5288696;8004;Müllerstrasse;64;restaurant;The Sacred;Mo-Sa 11:00-21:00;"cake;tea;coffee_shop"
1052078790;node;47.4109887;8.5459625;8050;Nansenstrasse;3;restaurant;Burgermeister;;burger
1057633582;node;47.3761778;8.5481063;;;;cafe;Polysnack;Mo-Fr 08:00-16:30,11:30-14:00;italian
1057633612;node;47.3763204;8.5480366;;;;cafe;Cafébar;"Mo-Fr 07:00-19:00; Sa 08:00-14:00";coffee_shop
1083769431;node;47.3779493;8.5298119;8004;Kanonengasse;29;restaurant;Neela;;
